                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  21-02-2024 17:35:45:905:207        received response from 81138                                 -
  21-02-2024 17:35:45:905:308                         current pid                              81118
  21-02-2024 17:35:45:905:384               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:45:905:730        received response from 81118                                 -
  21-02-2024 17:35:45:905:812                         current pid                              81136
  21-02-2024 17:35:45:905:885               sent SIGUSR1 to 81136                                 -
    21-02-2024 17:35:46:6:136        received response from 81136                                 -
    21-02-2024 17:35:46:6:256                         current pid                              81138
    21-02-2024 17:35:46:6:339               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:46:106:972        received response from 81138                                 -
   21-02-2024 17:35:46:107:79                         current pid                              81118
  21-02-2024 17:35:46:107:157               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:46:107:478        received response from 81118                                 -
  21-02-2024 17:35:46:107:562                         current pid                              81136
  21-02-2024 17:35:46:107:635               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:46:208:393        received response from 81136                                 -
  21-02-2024 17:35:46:208:511                         current pid                              81138
  21-02-2024 17:35:46:208:596               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:46:308:897        received response from 81138                                 -
  21-02-2024 17:35:46:308:988                         current pid                              81118
   21-02-2024 17:35:46:309:63               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:46:309:402        received response from 81118                                 -
  21-02-2024 17:35:46:309:486                         current pid                              81136
  21-02-2024 17:35:46:309:559               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:46:409:874        received response from 81136                                 -
  21-02-2024 17:35:46:409:976                         current pid                              81138
   21-02-2024 17:35:46:410:73               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:46:510:759        received response from 81138                                 -
  21-02-2024 17:35:46:510:888                         current pid                              81118
  21-02-2024 17:35:46:510:992               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:46:511:243        received response from 81118                                 -
  21-02-2024 17:35:46:511:327                         current pid                              81136
  21-02-2024 17:35:46:511:427               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:46:611:688        received response from 81136                                 -
  21-02-2024 17:35:46:611:813                         current pid                              81138
  21-02-2024 17:35:46:611:989               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:46:712:415        received response from 81138                                 -
  21-02-2024 17:35:46:712:534                         current pid                              81118
  21-02-2024 17:35:46:712:669               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:46:813:333        received response from 81118                                 -
  21-02-2024 17:35:46:813:467                         current pid                              81136
  21-02-2024 17:35:46:813:582               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:46:914:172        received response from 81136                                 -
  21-02-2024 17:35:46:914:298                         current pid                              81138
  21-02-2024 17:35:46:914:414               sent SIGUSR1 to 81138                                 -
   21-02-2024 17:35:47:14:817        received response from 81138                                 -
   21-02-2024 17:35:47:14:932                         current pid                              81118
    21-02-2024 17:35:47:15:34               sent SIGUSR1 to 81118                                 -
   21-02-2024 17:35:47:15:281        received response from 81118                                 -
